Pfr_ID,HOF,Age,All_Pro,Pro_Bowl,First_Team,G,Cmp,Pass_Att,Pass_Yds,Pass_TD,Pass_Int,Rush_Att,Rush_Yds,Rush_TDs,Rec,Rec_Yds,Rec_TDs,Tackles,Def_Int,Sacks
MorgJo00,No,23,0,0,3,93,0,1,0,0,0,14,146,0,209,2558,12,2,,
SittJo20,No,22,0,3,7,129,,,,,,,,,,,,2,,
ForsJu00,No,22,0,1,2,118,,,,,,777,3735,18,203,1317,1,5,,
HarpJu01,No,23,0,0,0,2,,,,,,,,,0,0,0,,,
KingJu99,No,21,0,0,1,40,,,,,,,,,,,,97,1,1
TryoJu99,No,24,0,0,0,63,,,,,,,,,,,,57,1,1
MoorKa99,No,24,0,0,1,42,,,,,,,,,,,,55,2,
BurtKe00,No,23,0,0,0,22,,,,,,3,8,0,38,425,1,4,,
RiveKe99,No,22,0,0,3,74,,,,,,,,,,,,183,2,3
ZingKe20,No,23,0,0,0,15,,,,,,,,,0,0,0,,,
DaviKe01,No,22,0,0,2,125,,,,,,,,,53,579,13,10,,
LangKe98,No,22,0,0,7,135,,,,,,,,,,,,208,,22.5
CoxxKe20,No,23,0,0,0,29,,,,,,,,,,,,6,,0.5
IwebKe99,No,23,0,0,0,31,,,,,,,,,,,,7,,2
MoorKe00,No,23,0,0,0,14,,,,,,,,,6,59,0,,,
PhilKe99,No,21,0,0,2,59,,,,,,,,,,,,208,8,
BalmKe99,No,21,0,0,1,46,,,,,,,,,,,,39,,
OConKe00,No,23,0,0,0,2,4,6,23,0,0,3,-6,0,,,,,,
RobiKe00,No,23,0,0,0,8,,,,,,,,,,,,,,
SmitKe02,No,21,0,0,2,54,,,,,,598,2346,17,123,1082,5,7,,
DunlKi20,No,23,0,0,3,94,,,,,,,,,,,,3,,
BartKi20,No,23,0,0,0,1,,,,,,,,,,,,,,
LichKo20,No,23,0,0,4,93,,,,,,,,,,,,6,,
BierKr99,No,23,0,0,2,114,,,,,,,,,,,,184,2,23.5
CoheLa99,No,22,0,0,0,40,,,,,,,,,,,,32,,
GranLa99,No,23,0,0,1,68,,,,,,,,,,,,54,,5
HawkLa00,No,22,0,0,0,56,,,,,,,,,71,771,1,3,,
JackLa98,No,23,0,0,2,69,,,,,,,,,,,,97,,19.5
McKeLe99,No,23,0,0,3,105,,,,,,,,,,,,268,14,
GuioLe99,No,21,0,0,3,106,,,,,,,,,,,,100,,8.5
HillLe00,No,24,0,0,1,62,,,,,,48,163,2,30,233,2,,,
SweeLi00,No,23,0,0,0,20,,,,,,,,,7,69,0,2,,
DotsLi99,No,23,0,0,0,12,,,,,,,,,,,,4,,
BernMa20,No,22,0,0,2,111,,,,,,,,,,,,3,,
KellMa01,No,21,0,0,1,21,,,,,,,,,28,365,0,,,
HarrMa98,No,24,0,0,1,37,,,,,,,,,,,,43,,3
HenrMa00,No,22,0,0,0,,,,,,,,,,,,,,,
HowaMa99,No,22,0,0,0,9,,,,,,,,,,,,5,,1.5
MonkMa00,No,22,0,0,0,,,,,,,,,,,,,,,
SmitMa01,No,23,0,0,0,21,,,,,,,,,0,0,0,9,,
ThomMa01,No,24,0,0,0,5,,,,,,,,,,,,,,
MannMa01,No,22,0,0,4,67,,,,,,5,54,0,211,2849,19,6,,
UrruMa00,No,22,0,0,0,,,,,,,,,,,,,,,
BennMa00,No,21,0,1,5,129,,,,,,1,6,0,387,4104,27,7,,
RuckMa00,No,23,0,0,0,12,,,,,,,,,2,17,0,,,
FlynMa00,No,23,0,0,0,53,219,357,2541,17,11,65,69,1,,,,2,,
FortMa00,No,22,0,2,9,130,0,1,0,0,0,2224,9334,52,510,4295,20,21,,
RyanMa00,No,23,0,3,9,136,3151,4876,36004,226,112,307,832,5,,,,1,,
SherMa00,No,23,0,0,0,,,,,,,,,,,,,,,
SlatMa00,No,23,0,5,0,129,,,,,,2,11,0,1,46,0,34,,
GibsMi20,No,22,0,0,0,36,,,,,,,,,1,-2,0,2,,
HartMi00,No,22,0,0,0,21,,,,,,71,264,2,12,97,0,1,,
HumpMi99,No,23,0,0,0,,,,,,,,,,,,,,,
JenkMi99,No,23,0,1,4,101,,,,,,,,,,,,218,10,
McGlMi20,No,23,0,0,4,83,,,,,,,,,1,1,0,2,,
MerrMi01,No,24,0,0,0,,,,,,,,,,,,,,,
PollMi20,No,23,0,0,2,81,,,,,,,,,,,,2,,
GarnNa20,No,23,0,0,0,74,,,,,,,,,,,,1,,
HaydNi99,No,22,0,0,4,76,,,,,,,,,,,,116,,2
CousOn00,No,24,0,0,0,75,,,,,,,,,,,,2,,
ScanOr99,No,21,0,0,2,109,,,,,,,,,,,,304,7,11.5
SchmOw00,No,23,0,0,0,74,,,,,,11,28,0,34,218,2,3,,
SimsPa99,No,22,0,0,2,110,,,,,,,,,,,,153,1,8
LeexPa99,No,24,0,0,0,47,,,,,,,,,,,,50,1,
HubbPa00,No,23,0,0,0,1,,,,,,,,,1,8,0,,,
HillPe00,No,22,0,0,2,81,1,3,13,0,0,696,2832,23,134,1050,3,9,,
WheePh99,No,23,0,0,3,127,,,,,,,,,,,,343,,6.5
MerlPh99,No,23,0,0,0,53,,,,,,,,,,,,53,1,3.5
GarcPi00,No,22,0,0,8,127,0,1,0,0,0,12,72,0,537,6663,36,15,,
GrovQu99,No,24,0,0,1,100,,,,,,,,,,,,127,2,9.5
DempQu99,No,23,0,0,2,101,,,,,,,,,,,,174,13,1.5
MendRa00,No,21,0,0,4,72,,,,,,1081,4236,37,95,795,2,6,,
RiceRa00,No,21,0,3,5,92,1,2,1,1,0,1430,6180,37,369,3034,6,5,,
BryaRe99,No,24,0,0,4,86,,,,,,,,,,,,97,2,4.5
CornRe99,No,24,0,0,0,55,,,,,,,,,,,,89,2,1
SmitRe99,No,22,0,0,0,45,,,,,,,,,,,,60,2,
JackRo99,No,22,0,0,1,54,,,,,,,,,,,,45,5,7.5
HendRo99,No,24,0,0,0,,,,,,,,,,,,,,,
JameRo99,No,24,0,0,0,19,,,,,,,,,,,,9,,
SchuRo20,No,24,0,0,0,1,,,,,,,,,,,,,,
CladRy20,No,22,2,4,6,107,,,,,,,,,,,,4,,
MundRy00,No,23,0,0,1,96,,,,,,,,,1,33,0,184,6,2
ToraRy00,No,22,0,0,1,22,,,,,,238,1011,6,24,148,2,3,,
BakeSa21,No,23,0,0,3,75,,,,,,,,,,,,3,,
ElliSe99,No,23,0,0,5,70,,,,,,,,,,,,100,,12.5
CrabSh99,No,23,0,0,0,6,,,,,,,,,,,,2,,0.5
MurpSh20,No,25,0,0,0,1,,,,,,,,,,,,,,
LarsSp99,No,24,0,0,0,63,,,,,,17,62,0,14,127,1,15,,
KeglSt99,No,23,0,0,0,35,,,,,,,,,,,,2,,
JohnSt00,No,22,0,0,5,99,,,,,,2,16,0,381,4764,34,8,,
JustSt20,No,24,0,0,0,8,,,,,,,,,,,,,,
SlatSt00,No,22,0,0,2,45,,,,,,442,1896,13,100,808,5,3,,
ChoiTa00,No,23,0,0,0,88,,,,,,372,1579,10,81,574,0,6,,
GoodTa99,No,23,0,0,1,58,,,,,,,,,,,,46,,
MehlTa99,No,23,0,0,0,3,,,,,,,,,,,,,,
ThomTe99,No,23,0,0,2,60,,,,,,,,,,,,235,12,3
WheaTe99,No,23,0,0,0,12,,,,,,,,,,,,3,,
BrowTh01,No,22,0,0,0,,,,,,,,,,,,,,,
DeCoTh99,No,23,0,1,6,104,,,,,,,,,,,,327,15,3
WillTh99,No,23,0,0,0,15,,,,,,,,,,,,12,,
HighTi00,No,22,0,0,2,71,,,,,,707,2795,29,154,1120,1,11,,
SantTo00,No,22,0,0,0,9,,,,,,,,,18,171,1,,,
ZbikTo99,No,23,0,0,1,64,,,,,,,,,,,,70,3,2
HillTo21,No,23,0,0,0,30,,,,,,,,,,,,,,
PortTr99,No,22,0,0,6,92,,,,,,,,,,,,295,13,2.5
WillTr97,No,23,0,0,0,,,,,,,,,,,,,,,
LawsTr99,No,23,0,0,0,56,,,,,,,,,,,,45,1,5
ScotTr99,No,24,0,0,1,85,,,,,,,,,,,,69,,16.5
SchmTy99,No,22,0,0,0,,,,,,,,,,,,,,,
JohnTy99,No,23,0,0,1,53,,,,,,,,,,,,89,2,
BranTy99,No,21,0,0,4,96,,,,,,,,,,,,408,5,9
GholVe99,No,22,0,0,0,45,,,,,,,,,,,,16,,
FranWi00,No,22,0,0,0,13,,,,,,,,,7,83,0,3,,
HayeWi99,No,23,0,0,3,118,,,,,,,,,,,,212,1,31.5
FontWi99,No,23,0,0,0,,,,,,,,,,,,,,,
AdibXa99,No,23,0,0,0,44,,,,,,,,,,,,42,,
OmonXa00,No,23,0,0,0,7,,,,,,11,27,0,0,0,0,,,
BowmZa20,No,23,0,0,1,99,,,,,,,,,,,,178,13,
,No,,0,0,0,,,,,,,,,,,,,,,
,No,,0,0,0,,,,,,,,,,,,,,,
RossAa99,No,25,0,0,4,83,,,,,,,,,,,,201,11,2.5
RousAa99,No,23,0,0,1,41,,,,,,,,,,,,109,4,1
,No,,0,0,0,,,,,,,,,,,,,,,
CarrAd99,No,23,0,0,3,65,,,,,,,,,,,,85,,9
HaywAd98,No,23,0,0,0,118,,,,,,,,,,,,136,,1
KoetAd20,No,23,0,0,0,12,,,,,,,,,,,,1,,
PodlAd20,No,24,0,0,0,107,0,1,0,0,0,2,-2,0,,,,9,,
PeteAd01,No,22,4,7,8,122,,,,,,2412,11725,97,240,1944,5,16,,
BradAh00,No,21,0,0,3,103,,,,,,1083,4928,36,187,1493,12,36,,
BallAl99,No,22,0,0,2,108,,,,,,,,,,,,194,6,0.5
BranAl99,No,22,0,0,4,128,,,,,,,,,,,,167,,10
BarbAl20,No,23,0,0,1,72,,,,,,,,,,,,1,,
OkoyAm99,No,20,0,0,4,87,,,,,,,,,,,,118,,16
,No,,0,0,0,,,,,,,,,,,,,,,
AlleAn20,No,23,0,0,0,24,,,,,,,,,,,,,,
GonzAn00,No,23,0,0,1,40,,,,,,,,,99,1307,7,,,
SpenAn99,No,23,0,1,4,104,,,,,,,,,,,,273,1,33
WateAn00,No,23,0,0,0,20,,,,,,,,,,,,13,,
JohnAn03,No,22,0,0,3,83,,,,,,,,,,,,98,,4.5
PittAn00,No,21,0,0,0,23,,,,,,117,435,0,21,147,0,4,,
BarnAn99,No,22,0,0,0,88,,,,,,,,,,,,105,1,25.5
SearAr20,No,22,0,0,2,31,,,,,,,,,,,,1,,
AlliAu00,No,21,0,0,0,26,,,,,,3,4,0,18,231,0,2,,
AtkiBa99,No,23,0,0,0,21,,,,,,,,,,,,20,,2
GrubBe20,No,23,0,2,8,129,,,,,,,,,,,,4,,
PatrBe00,No,23,0,0,0,42,,,,,,,,,45,446,4,2,,
QuinBr00,No,22,0,0,2,24,296,550,3043,12,17,44,185,1,1,18,0,2,,
FielBr20,No,23,0,1,0,130,0,1,0,0,0,3,0,0,,,,12,,
FryeBr21,No,24,0,0,0,11,,,,,,,,,,,,,,
HarrBr99,No,22,0,0,0,15,,,,,,,,,,,,24,,
JackBr00,No,21,0,0,1,54,,,,,,355,1383,7,112,864,2,9,,
McDoBr99,No,22,0,0,2,80,,,,,,,,,,,,178,9,1
MebaBr99,No,22,0,0,9,141,,,,,,,,,,,,245,1,16.5
MeriBr99,No,23,0,2,6,112,,,,,,,,,,,,335,17,6
SileBr99,No,21,0,0,0,74,,,,,,,,,,,,140,2,3
CondBr99,No,24,0,0,0,13,,,,,,,,,,,,5,,
CeleBr00,No,22,0,0,7,153,,,,,,,,,378,4820,30,10,,
LeonBr00,No,23,0,0,0,88,,,,,,221,828,0,143,1008,1,30,,
RobiBr98,No,24,0,0,6,153,,,,,,,,,,,,185,,53.5
,No,,0,0,0,,,,,,,,,,,,,,,
DaviBu99,No,23,0,0,0,7,,,,,,,,,,,,18,,
AhYoC.00,No,25,0,0,0,33,,,,,,,,,,,,33,,6
,No,,0,0,0,,,,,,,,,,,,,,,
WilsC.99,No,22,0,0,0,23,,,,,,,,,,,,23,,
JohnCa00,No,22,3,6,9,135,,,,,,19,167,1,731,11619,83,17,,
,No,,0,0,0,,,,,,,,,,,,,,,
NkanCh99,No,22,0,0,0,23,,,,,,,,,,,,20,,
,No,,0,0,0,,,,,,,,,,,,,,,
StucCh20,No,23,0,0,0,55,,,,,,6,16,1,106,1062,5,8,,
JohnCh98,No,21,0,0,7,128,,,,,,,,,,,,222,,65.5
,No,,0,0,0,,,,,,,,,,,,,,,
DaviCh02,No,23,0,0,0,17,,,,,,2,19,0,7,69,0,3,,
,No,,0,0,0,,,,,,,,,,,,,,,
HenrCh01,No,22,0,0,0,11,,,,,,32,122,2,6,53,0,3,,
HousCh99,No,22,0,0,6,99,,,,,,,,,,,,324,13,
HarrCl20,No,23,0,0,0,121,,,,,,,,,,,,3,,
RyanCl99,No,23,0,0,2,49,,,,,,,,,,,,82,,3
OldeCl20,No,24,0,0,0,2,,,,,,,,,,,,,,
SessCl99,No,23,0,0,2,57,,,,,,,,,,,,227,4,2.5
GrahCo99,No,22,0,1,4,151,,,,,,,,,,,,442,15,3
HillCo21,No,22,0,0,0,47,,,,,,,,,,,,1,,
BrowCo97,No,23,0,0,0,17,,,,,,,,,,,,10,,
TaylCo00,No,23,0,0,0,18,,,,,,,,,14,136,0,6,,
DaviCr00,No,21,0,0,0,25,,,,,,4,13,0,51,558,2,2,,
BakeDa01,No,24,0,0,0,8,,,,,,,,,1,6,0,,,
,No,,0,0,0,,,,,,,,,,,,,,,
,No,,0,0,0,,,,,,,,,,,,,,,
SantDa20,No,24,0,0,0,2,,,,,,,,,,,,,,
SepuDa20,No,23,0,0,0,52,2,2,65,0,0,,,,,,,6,,
HughDa99,No,22,0,0,0,53,,,,,,,,,,,,87,1,
RosaDa00,No,22,0,0,1,122,,,,,,1,-2,0,116,1235,8,30,,
StonDa99,No,22,0,0,0,20,,,,,,,,,,,,12,,
ReviDa99,No,22,4,7,8,134,,,,,,,,,0,-1,0,390,28,2
GoldDa99,No,23,1,2,7,127,,,,,,2,53,0,,,,464,16,3
ClowDa00,No,22,0,0,0,28,,,,,,3,1,0,22,341,1,2,,
HarrDa99,No,23,0,0,9,148,,,,,,,,,,,,681,6,35
IronDa99,No,24,0,0,0,20,,,,,,,,,,,,16,,
JoneDa99,No,22,0,0,0,59,,,,,,,,,,,,87,1,
AndeDe01,No,24,0,0,1,39,,,,,,2,3,0,9,67,1,14,,
LandDe99,No,24,0,0,1,88,,,,,,,,,,,,96,,9
SchoDe00,No,22,0,0,1,25,,,,,,,,,27,275,1,1,,
StanDe00,No,22,0,0,0,15,,,,,,2,5,0,6,119,1,3,,
WynnDe00,No,23,0,0,0,23,,,,,,64,332,5,14,122,0,2,,
BishDe99,No,23,0,0,2,75,,,,,,,,,,,,226,1,9
,No,,0,0,0,,,,,,,,,,,,,,,
FreeDo20,No,23,0,0,7,119,,,,,,,,,0,0,0,4,,
,No,,0,0,0,,,,,,,,,,,,,,,
StanDr00,No,23,0,0,1,32,264,496,3157,14,18,71,213,2,,,,2,,
FryxDu20,No,23,0,0,0,4,,,,,,,,,,,,,,
BoweDw00,No,23,0,1,8,125,,,,,,2,16,0,537,7208,44,9,,
JarrDw00,No,21,0,0,0,32,,,,,,1,11,0,35,428,1,2,,
WrigDw01,No,24,0,0,0,15,,,,,,29,94,0,3,17,0,3,,
FramEr99,No,23,0,0,0,91,,,,,,,,,,,,84,,
WeddEr99,No,22,2,3,9,147,0,1,0,0,0,5,24,0,,,,709,21,6.5
WrigEr99,No,22,0,0,6,92,,,,,,,,,,,,332,15,1
BennFr99,No,23,0,0,0,49,,,,,,,,,,,,106,5,
AdamGa99,No,24,0,0,2,47,,,,,,,,,,,,67,2,13.5
WolfGa00,No,23,0,0,0,50,,,,,,72,282,1,11,129,0,39,,
AlexGe99,No,23,0,0,2,44,,,,,,,,,,,,121,4,2
OlseGr00,No,22,0,2,8,152,,,,,,,,,596,7037,52,12,,
PeteGr99,No,23,0,0,0,14,,,,,,,,,,,,13,,1.5
BladH.99,No,23,0,0,0,64,,,,,,,,,,,,98,,
TaylHe21,No,23,0,0,0,20,,,,,,,,,,,,,,
AlamIk99,No,22,0,0,0,35,,,,,,,,,,,,30,,1
StanIs00,No,23,0,0,0,22,,,,,,,,,6,52,0,,,
BendJa20,No,22,0,0,0,2,,,,,,,,,,,,,,
FordJa99,No,24,0,0,0,43,,,,,,,,,,,,69,,15.5
JoneJa03,No,23,1,1,2,128,,,,,,19,62,0,203,2733,14,8,,
AndeJa98,No,21,0,0,3,77,,,,,,,,,,,,96,,7.5
RussJa00,No,22,0,0,2,31,354,680,4083,18,23,40,175,1,0,0,0,2,,
JoneJa04,No,23,0,0,5,136,,,,,,,,,433,5861,51,7,,
MartJa21,No,23,0,0,0,1,,,,,,,,,,,,,,
MossJa99,No,23,0,0,0,53,,,,,,,,,,,,34,,6
HillJa00,No,22,0,0,1,54,,,,,,2,5,0,78,1043,9,14,,
SnelJa00,No,23,0,0,0,96,,,,,,363,1420,8,168,1249,9,37,,
AlfoJa99,No,24,0,0,0,36,,,,,,,,,,,,13,,3.5
,No,,0,0,0,,,,,,,,,,,,,,,
RichJa99,No,23,0,0,2,59,,,,,,,,,,,,87,,7
RoweJe00,No,23,0,0,0,2,,,,,,,,,,,,,,
BushJe20,No,23,0,2,7,118,,,,,,,,,,,,6,,
CoheJo00,No,23,0,0,0,7,,,,,,,,,,,,6,,1
StalJo20,No,23,0,5,10,140,,,,,,,,,2,31,0,7,,
ThomJo28,No,22,6,9,10,155,,,,,,,,,,,,8,,
,No,,0,0,0,,,,,,,,,,,,,,,
BeckJo00,No,26,0,0,0,9,140,239,1417,3,7,19,55,3,,,,,,
BowiJo99,No,23,0,0,0,5,,,,,,,,,,,,2,,
BrouJo00,No,23,0,0,0,8,,,,,,,,,4,126,1,2,,
WendJo99,No,24,0,0,0,110,,,,,,,,,,,,114,1,
HiggJo00,No,24,0,0,0,60,,,,,,7,58,0,57,779,4,3,,
BaldJo99,No,23,0,0,0,3,,,,,,,,,,,,2,,
BeasJo99,No,22,1,3,5,93,,,,,,,,,,,,526,10,4
HollJo01,No,22,0,0,0,17,,,,,,,,,,,,10,,
WadeJo99,No,23,0,0,0,61,,,,,,,,,,,,98,2,
KentJo20,No,23,0,0,0,14,,,,,,,,,1,5,0,3,,
PalmJo20,No,23,0,0,0,5,11,18,66,0,2,2,3,0,,,,,,
BeekJo20,No,24,0,0,1,28,,,,,,,,,,,,4,,
GattJo99,No,23,0,0,0,4,,,,,,,,,,,,1,,
WilsJo99,No,22,0,0,5,126,,,,,,,,,,,,375,15,5.5
BlalJu20,No,23,0,0,8,125,,,,,,,,,0,0,0,5,,
DuraJu99,No,22,0,0,7,119,,,,,,,,,,,,489,3,4.5
HarrJu99,No,23,0,0,0,14,,,,,,,,,,,,18,,
MedlJu20,No,23,0,0,0,11,,,,,,,,,,,,,,
RogeJu99,No,24,0,0,0,32,,,,,,,,,,,,24,,
,No,,0,0,0,,,,,,,,,,,,,,,
BrowKa99,No,24,0,0,0,1,,,,,,,,,,,,,,
StudKa20,No,23,0,0,1,25,,,,,,,,,,,,1,,
,No,,0,0,0,,,,,,,,,,,,,,,
SmitKe97,No,23,0,0,0,7,,,,,,,,,,,,,,
,No,,0,0,0,,,,,,,,,,,,,,,
DarbKe00,No,24,0,0,0,41,,,,,,95,408,2,49,356,1,20,,
,No,,0,0,0,,,,,,,,,,,,,,,
BossKe00,No,23,0,0,4,74,,,,,,1,16,0,150,2033,22,8,,
KolbKe00,No,23,0,0,1,34,449,755,5206,28,25,69,229,2,,,,2,,
PaynKe99,No,23,0,0,1,32,,,,,,,,,,,,113,4,1
DawsKe99,No,22,0,0,1,71,,,,,,,,,,,,72,,1.5
SmitKo00,No,22,0,0,0,27,,,,,,162,540,3,34,209,0,7,,
HallKo99,No,24,0,0,1,61,,,,,,,,,21,137,1,36,,
WoodLa99,No,22,0,1,6,110,,,,,,,,,,,,225,5,58
LandLa99,No,22,0,1,7,103,,,,,,,,,,,,474,6,8
RobiLa01,No,22,0,0,1,59,,,,,,2,-14,0,167,2110,15,7,,
TimmLa99,No,21,0,1,8,153,,,,,,,,,,,,659,10,34.5
NaanLe00,No,24,0,0,2,73,2,2,48,0,0,6,5,0,108,1232,4,22,,
HallLe98,No,22,0,0,7,128,,,,,,,,,,,,379,26,1
McClLe00,No,22,1,2,6,111,,,,,,354,1310,13,94,557,3,7,,
HarrLe21,No,23,0,0,3,76,,,,,,,,,,,,,,
BrowLe20,No,23,0,0,5,82,,,,,,,,,1,4,0,6,,
BookLo00,No,23,0,0,0,36,,,,,,61,230,0,47,362,0,3,,
WrotMa20,No,22,0,0,0,27,,,,,,,,,,,,,,
RamiMa20,No,24,0,0,4,83,,,,,,,,,,,,6,,
HamiMa99,No,23,0,0,0,10,,,,,,,,,,,,6,,
McCaMa99,No,24,0,0,0,27,,,,,,,,,,,,59,,
ThomMa99,No,22,0,0,2,76,,,,,,,,,,,,104,2,1
HendMa21,No,22,0,0,1,44,,,,,,,,,,,,3,,
YandMa20,No,23,2,5,7,138,,,,,,,,,,,,6,,
LyncMa00,No,21,1,5,7,127,1,3,8,1,0,2144,9112,74,252,1979,9,11,,
MilnMa00,No,23,0,0,0,8,,,,,,,,,9,50,0,,,
MitcMa99,No,22,0,0,1,98,,,,,,,,,,,,125,1,1
WhitMa99,No,23,0,0,1,43,,,,,,,,,,,,110,1,
CrosMa20,No,23,0,0,0,154,,,,,,,,,,,,17,,
SpaeMa00,No,23,0,0,4,123,,,,,,,,,55,420,10,8,,
ToeaMa99,No,22,0,0,2,36,,,,,,,,,,,,35,,2
,No,,0,0,0,,,,,,,,,,,,,,,
,No,,0,0,0,,,,,,,,,,,,,,,
BushMi00,No,23,0,0,1,89,1,3,8,0,0,809,3250,29,104,1010,2,2,,
CoexMi99,No,23,0,0,0,38,,,,,,,,,,,,34,,
GrifMi99,No,22,0,2,9,148,,,,,,,,,,,,576,25,7
JohnMi99,No,23,0,0,2,49,,,,,,,,,,,,117,3,2
,No,,0,0,0,,,,,,,,,,,,,,,
OttoMi20,No,24,0,0,0,62,,,,,,,,,0,0,0,1,,
,No,,0,0,0,,,,,,,,,,,,,,,
RichMi99,No,23,0,0,0,22,,,,,,,,,,,,28,,
WalkMi01,No,22,0,0,2,44,,,,,,,,,134,1798,14,11,,
,No,,0,0,0,,,,,,,,,,,,,,,
NdukCh99,No,22,0,0,2,55,,,,,,,,,,,,175,7,7.5
FolkNi20,No,22,0,1,0,144,,,,,,,,,,,,3,,
ONeaOr00,No,24,0,0,0,18,,,,,,1,0,0,1,1,0,3,,
,No,,0,0,0,,,,,,,,,,,,,,,
WillPa98,No,22,5,7,7,112,,,,,,,,,,,,732,8,20.5
PoluPa99,No,22,0,1,8,123,,,,,,,,,,,,805,15,14.5
SoliPa99,No,23,0,1,6,135,,,,,,,,,,,,157,,5.5
WillPa00,No,23,0,0,0,5,,,,,,,,,1,7,0,,,
BurgPr99,No,23,0,0,0,40,,,,,,,,,,,,33,,
MoseQu99,No,23,0,0,0,44,,,,,,,,,,,,29,,3.5
BlacQu99,No,23,0,0,3,81,,,,,,,,,,,,229,3,3.5
PitcQu99,No,24,0,0,0,9,,,,,,,,,,,,13,,1.5
RobiRa99,No,23,0,0,0,26,,,,,,,,,,,,29,,
BarkRa99,No,23,0,0,0,6,,,,,,,,,,,,8,,
McDoRa99,No,23,0,0,5,115,,,,,,,,,,,,154,1,19.5
MauiRe00,No,23,0,0,0,39,,,,,,4,5,0,6,44,0,5,,
NelsRe99,No,24,0,1,9,148,,,,,,,,,,,,519,33,6.5
MeacRo00,No,23,0,0,1,103,,,,,,18,127,1,178,2914,27,13,,
HallRo02,No,23,0,0,0,7,,,,,,,,,1,9,0,4,,
AlexRu20,No,24,0,0,0,1,,,,,,,,,,,,,,
HarrRy20,No,22,0,0,5,116,,,,,,,,,,,,7,,
KaliRy20,No,22,2,5,7,126,,,,,,,,,,,,12,,
McBeRy99,No,23,0,0,1,47,,,,,,,,,,,,49,,4
,No,,0,0,0,,,,,,,,,,,,,,,
RobiRy00,No,22,0,0,0,16,,,,,,,,,4,35,0,1,,
PiscSa99,No,24,0,0,1,66,,,,,,,,,,,,158,5,
SateSa20,No,22,0,0,8,118,,,,,,1,0,0,1,-3,0,6,,
ChanSc00,No,22,0,0,2,90,,,,,,,,,205,2379,21,17,,
RiceSi01,No,21,0,1,3,81,4,7,174,0,0,4,9,0,243,3592,30,3,,
NichSt99,No,24,0,0,4,101,,,,,,,,,,,,284,2,8
BreaSt00,No,24,0,0,3,86,1,2,17,0,0,10,120,0,255,3387,9,7,,
SmitSt02,No,22,0,1,1,64,,,,,,,,,245,2641,12,5,,
VallSt00,No,23,0,0,0,59,,,,,,,,,,,,1,,
BradSt99,No,23,0,0,2,76,,,,,,,,,,,,179,3,3
StepSy20,No,22,0,0,0,16,,,,,,,,,19,182,0,3,,
JackTa99,No,22,0,0,4,56,,,,,,,,,,,,212,10,1
TyleTa99,No,22,0,0,1,43,,,,,,,,,,,,63,,
BrowTa99,No,22,0,0,4,117,,,,,,,,,,,,272,11,
GinnTe00,No,22,0,0,4,145,1,1,10,0,0,46,355,2,287,3907,22,16,,
,No,,0,0,0,,,,,,,,,,,,,,,
CrowTi99,No,22,0,0,1,60,,,,,,,,,,,,83,,10.5
ShawTi99,No,23,0,0,0,80,,,,,,,,,,,,96,,
HuntTo01,No,21,0,0,0,14,,,,,,14,25,2,6,42,0,2,,
UgohTo20,No,23,0,0,2,40,,,,,,,,,,,,,,
EdwaTr01,No,23,0,0,2,38,563,929,6033,26,30,78,330,3,0,0,0,1,,
LewiTr99,No,22,0,0,0,18,,,,,,,,,,,,25,1,
SmitTr02,No,23,0,0,0,20,121,234,1734,8,5,52,230,3,1,36,0,2,,
McBrTr99,No,22,0,0,2,84,,,,,,,,,,,,132,7,1
McBrTu99,No,22,0,0,2,66,,,,,,,,,,,,78,,9.5
,No,,0,0,0,,,,,,,,,,,,,,,
ThigTy00,No,23,0,0,1,29,275,509,3222,21,18,79,469,3,1,37,1,1,,
NwanUc20,No,23,0,0,6,104,,,,,,,,,,,,5,,
YounUs99,No,22,0,0,2,99,,,,,,,,,,,,222,8,6
AbiaVi99,No,21,0,0,0,29,,,,,,,,,,,,20,,4
HerrWi99,No,24,0,0,0,109,,,,,,,,,,,,121,3,1
GayxWi99,No,22,0,0,5,155,,,,,,,,,,,,439,12,7
FiguYa00,No,24,0,0,0,34,,,,,,3,-7,0,5,103,1,4,,
DileZa99,No,22,0,0,3,74,,,,,,,,,,,,176,1,1
MillZa01,No,21,0,1,7,110,,,,,,,,,328,3804,20,18,,
DeOsZa99,No,23,0,2,0,150,,,,,,,,,,,,19,,
HawkA.20,No,22,0,0,10,159,,,,,,,,,,,,644,9,20
NichA.20,No,23,0,0,0,2,,,,,,,,,,,,,,
MerzAa20,No,23,0,0,0,7,,,,,,,,,,,,,,
HodgAb20,No,24,0,0,0,35,,,,,,,,,,,,25,,
JennAd00,No,23,0,0,0,46,,,,,,1,-4,0,6,62,1,12,,
,No,,0,0,0,,,,,,,,,,,,,,,
WhitAn20,No,24,1,2,10,162,,,,,,,,,1,1,1,7,,
CannAn20,No,21,0,0,0,32,,,,,,,,,,,,16,,
FasaAn00,No,22,0,0,8,159,,,,,,,,,285,3142,35,13,,
MontAn20,No,22,0,0,1,42,,,,,,,,,,,,55,,3
SchlAn20,No,25,0,0,0,17,,,,,,,,,,,,19,,
SmitAn21,No,23,0,0,1,76,,,,,,,,,,,,144,7,
BethAn20,No,22,0,3,10,156,,,,,,,,,,,,730,19,5.5
CromAn20,No,22,1,4,8,162,,,,,,1,1,0,1,-2,0,378,31,
YoubAs20,No,22,0,0,0,49,,,,,,,,,,,,73,2,2
